id,name,province,city,district,address,phone,geo_lat,geo_lng,google_map_id,gaode_map_id,place_id,map_type
257,杭州新东方女子医院,浙江省,杭州市,拱墅区,杭州市拱墅区莫干山路949号,,120.121289,30.308764,ChIJRdsWtTFiSzQRuRdXWzU_98k,,ChIJRdsWtTFiSzQRuRdXWzU_98k,google
258,杭州长安医院,浙江省,杭州市,上城区,江城路307号,0571-86816866;0571-86809716,120.172376,30.227616,ChIJ_QKAuU2dTDQRVUFnFLSq1h4,B023B05TD9,B023B05TD9,gaode
259,杭州真爱妇科医院,浙江省,杭州市,上城区,杭州市上城区江城路417号,+86 571 8606 3666,120.173598,30.23112,ChIJ7dP1-U6dTDQRlI8JTldQLTo,,ChIJ7dP1-U6dTDQRlI8JTldQLTo,google
260,合肥丹凤朝阳妇产医院,安徽省,合肥市,瑶海区,站西路和临泉路交叉口,0551-64250055;0551-64250033,117.306196,31.883631,ChIJxZVALlZkyzUR2tcFJyl1M7A,B022702U20,B022702U20,gaode
261,合肥肛泰肛肠医院,安徽省,合肥市,庐阳区,蒙城北路392号,0551-68676867;0551-65551516;4000706867,117.278213,31.891305,ChIJiczo7YdkyzURn6ORgyJaQ64,B0FFF3KEK2,B0FFF3KEK2,gaode
262,合肥丽人妇科医院,安徽省,合肥市,包河区,屯溪路349号,0551-63613581;0551-63612999,117.279171,31.84716,ChIJr4bM8ahmyzUR_x_-CiDXUZ8,B022703I7V,B022703I7V,gaode
263,合肥男科医院,安徽省,合肥市,肥西县,芙蓉路与松林路交汇处西北角,0551-68993655,117.199781,31.789399,ChIJv5bbq0lkyzUR4LntVp-ZmEk,B0FFGBCYO8,B0FFGBCYO8,gaode
264,合肥市中山医院,安徽省,合肥市,瑶海区,凤阳路8号,0551-64256999;0551-64251111,117.314506,31.873562,ChIJBdEGzVJkyzURAdY8Xq0_LC4,B022702M6Y,B022702M6Y,gaode
265,合肥喜得儿孕育医院,安徽省,合肥市,庐阳区,阜阳路与临泉路交叉口,0551-63412679;0551-62771111,117.287641,31.887426,ChIJp-ieyGFkyzUR9RIkMachv64,B02270JPID,B02270JPID,gaode
266,合肥新视界眼科医院,安徽省,合肥市,包河区,徽州大道689号(原美菱大道157号),0551-64663366;0551-62758888;4006651616,117.285086,31.837367,ChIJSxMsp6RmyzURMq2G8DKvdxg,B02271ADT6,B02271ADT6,gaode
267,合肥友好医院,安徽省,合肥市,包河区,徽州大道693号,0551-64669191;0551-64631202,117.285058,31.836871,ChIJo1btqKRmyzURC0YC4kVxh4o,B0227010DF,B0227010DF,gaode
268,河南公安医院,河南省,郑州市,金水区,顺河路7-1号,0371-69079528;4000068796,113.692628,34.759682,ChIJzxW_okJm1zUR5uKKcxJjRW8,B01730JCDP,B01730JCDP,gaode
269,河南省军区医院,河南省,郑州市,金水区,金水路18号,0371-81670469;0371-81671400,113.673611,34.76561,ChIJ7WJPWXdm1zURT3CDr0bOzpw,B017316H67,B017316H67,gaode
270,河南省医药科学研究院附属医院,河南省,郑州市,二七区,大学北路47号附近,,113.645622,34.751936,ChIJg8x4wHpl1zURRWnDQ-4TmPo,B0FFFWVY79,B0FFFWVY79,gaode
271,河南曙光中西医结合医院,河南省,郑州市,金水区,文化路73号(省财经学院对面),0371-63523333;0371-63523338,113.666097,34.802397,ChIJyflgcB5k1zURYVmBCBG4yXU,B017308RHD,B017308RHD,gaode
272,河南新郑妇产医院,河南省,郑州市,新郑市,新建路467号,0371-55842266;0371-62677222,113.73318,34.400313,ChIJ1Uh5fJEX1zURgsnfCIzk_Pw,B01730KCCH,B01730KCCH,gaode
273,河南中都皮肤病医院,河南省,郑州市,金水区,商都路18号河南中都皮肤病医院内,,113.740187,34.749519,ChIJz9dP25dn1zURbp0XxzGJDwM,B0FFGTNM12,B0FFGTNM12,gaode
274,黑龙江东北医院,黑龙江省,哈尔滨市,南岗区,文明街15号,0451-58886377;0451-82610088,126.652089,45.745307,ChIJMXmKaKJ_RF4ROi42d7L3Qgc,B01C30JWUK,B01C30JWUK,gaode
275,黑龙江东大肛肠医院,黑龙江省,哈尔滨市,南岗区,先锋路561号(南岗分局旁),0451-51818888;0451-82536248,126.676306,45.765649,ChIJx4siG-d_RF4R3Y9z-_gKz2k,B01C30KAOL,B01C30KAOL,gaode
276,黑龙江和平医院,黑龙江省,哈尔滨市,南岗区,哈尔滨市南岗区宣化街457号,+86 451 8252 0955,126.668632,45.767163,ChIJMRIgreV_RF4RWGXTlReymRU,,ChIJMRIgreV_RF4RWGXTlReymRU,google
277,黑龙江虹桥不孕不育医院,黑龙江省,哈尔滨市,道里区,尚志大街6号黑龙江虹桥不孕不育医院内,,126.624393,45.764308,ChIJZ2J7cHGAQ14RhEH7AaSd4GU,B0FFGRCNS9,B0FFGRCNS9,gaode
278,黑龙江玛丽亚妇产医院,黑龙江省,哈尔滨市,南岗区,宣化街2号,0451-82676666;0451-82807966,126.666309,45.74468,ChIJxf5ev7p_RF4RdFUOABEZB3c,B01C3054PR,B01C3054PR,gaode
279,黑龙江瑞京糖尿病医院,黑龙江省,哈尔滨市,南岗区,先锋路322号(原长城中学),0451-82366229;0451-58876359;4008088011,126.67975,45.765366,ChIJYU8HV-d_RF4R2hhjHHgEOk4,B01C31739G,B01C31739G,gaode
280,黑龙江省生殖保健中心,黑龙江省,哈尔滨市,道外区,承德街253-3号,0451-89999966,126.644607,45.776926,ChIJsQq7SASAQ14RHMlvimk1z9A,B01C30KAFP,B01C30KAFP,gaode
281,黑龙江武警医院,黑龙江省,哈尔滨市,道里区,新阳路558号,,126.59871,45.739822,ChIJBam7Zi9_RF4RBonkHemuAUE,B01C31B39K,B01C31B39K,gaode
282,黑龙江祥云皮肤病医院,黑龙江省,哈尔滨市,南岗区,先锋路565号,0451-51889999;0451-51789793,126.675273,45.765518,ChIJMdQXHed_RF4RQv-uT5bAqx0,B01C3182AZ,B01C3182AZ,gaode
283,黑龙江阳光女子专科医院,黑龙江省,哈尔滨市,南岗区,中山路228,0451-83198888;0451-58819845,126.655457,45.747985,ChIJscXhTr1_RF4RM9eo86PFvrw,B01C305570,B01C305570,gaode
284,黑龙江长庚耳鼻喉医院,黑龙江省,哈尔滨市,南岗区,通达街69号(原国脉大楼),0451-55587507;0451-55508888;4006286777,126.622789,45.737284,ChIJ7U8R0m9_RF4R_7Riq-j2pdE,B01C3179BD,B01C3179BD,gaode
285,呼和浩特东大肛肠医院,内蒙古自治区,呼和浩特市,玉泉区,石羊桥南路丽日花园综合楼,0471-6695555;0471-5979525,111.669851,40.791669,ChIJY-xaYwlIBjYRXBdWb20bOUo,B01D703BOG,B01D703BOG,gaode
286,呼和浩特五洲女子医院,内蒙古自治区,呼和浩特市,玉泉区,石羊桥路200号(近五塔寺),0471-3339344;0471-3339777,111.666323,40.800771,ChIJDVDXiXVIBjYRiaQbQMgWGNI,B01D701S9R,B01D701S9R,gaode
287,呼和浩特新视界眼科医院,内蒙古自治区,呼和浩特市,回民区,巴彦淖尔南路三联化工小区1号综合楼,0471-3256999;4006621616,111.636914,40.805096,ChIJFdqLcL5HBjYRu-DCaF4lWNM,B01D70P4TK,B01D70P4TK,gaode
288,湖北省荣军医院,湖北省,武汉市,洪山区,卓刀泉路208号,027-87800387;15072460061,114.377916,30.505839,ChIJO9v-w9S6LjQRxMi9bPUo79U,B001B15XJ4,B001B15XJ4,gaode
289,湖南郴州福康医院,湖南省,郴州市,北湖区,国庆北路21号福康医院(汽车总站旁),0735-5555120;0735-2221576;18673459400,113.027244,25.805166,ChIJL7aWTuhHHjQRyOQFq8hYzUE,B02DF002QU,B02DF002QU,gaode
290,湖南省军区机关医院,湖南省,长沙市,芙蓉区,八一路473号,4000731995,112.990795,28.197546,ChIJqzJ0CnBKJzQR1kPwD-thp8U,B02DB0V263,B02DB0V263,gaode
291,湖州曙光医疗美容医院,浙江省,湖州市,吴兴区,苕溪西路39号(全民健身中心对面),0572-2702222,120.105629,30.869076,ChIJa8frwP2otDURqC-ZCWpuZWY,B023C02Q9V,B023C02Q9V,gaode
292,湖州阳光妇科医院,浙江省,湖州市,吴兴区,太湖路41号(项王码头对面),0572-2191888,120.100842,30.879012,ChIJ4b4pVOWotDURWntimM7nhn0,B023C01VIP,B023C01VIP,gaode
293,华南耳鼻喉专科医院,广东省,佛山市,禅城区,佛山市禅城区文昌西路,,113.103839,23.04685,ChIJsSXBFU5ZAjQRniTvsU8H2Zk,,ChIJsSXBFU5ZAjQRniTvsU8H2Zk,google
294,淮安生殖医院,江苏省,淮安市,清河区,北京北路27-1号,0517-83654599;0517-83654999,119.008748,33.613725,ChIJ6ZCah_H0tzURWTDVJ3LXmcw,B020504V3X,B020504V3X,gaode
295,淮安中山医院,江苏省,淮安市,清河区,健康东路7号,,119.043448,33.602058,ChIJEzPr_8r0tzURSjd3e_5U9f8,B0FFF6XWR6,B0FFF6XWR6,gaode
296,淮北市中医院,安徽省,淮北市,相山区,人民中路186号,0561-3198018,116.790658,33.955368,ChIJwa7DSw9qzzURYibFKzxFvco,B02310050A,B02310050A,gaode
297,淮北阳光心理医院,安徽省,淮北市,相山区,孟山中路寇湾新村(东门)附近,0561-3118877,116.794051,33.919053,ChIJL50giIFqzzURG7J8iaJOycU,B023102CWF,B023102CWF,gaode
298,淮北友好妇产,安徽省,淮北市,相山区,孟山北路53号(三马路九州大厦南100米),0561-3899111,116.793284,33.966983,ChIJrTcRCf9pzzURYw5TcFqo-a8,B02310O2FX,B02310O2FX,gaode
299,黄冈泌尿专科医院,湖北省,黄冈市,黄州区,八一路5-5号,0713-8369111,114.870903,30.443351,ChIJvW1cAaWHLjQRF_mRZtDFt3I,B0FFGK31AK,B0FFGK31AK,gaode
300,黄石华中福康医院,湖北省,黄石市,西塞山区,黄石大道275号,0714-3099999;0714-3059999;4000163099,115.100472,30.209629,ChIJoxl6EwtoLjQR2b1H04d7Pp0,B02CA0MDQA,B02CA0MDQA,gaode
301,惠阳女子医院,广东省,惠州市,惠阳区,人民六路与演达路交叉口(琼苑大酒店右50米),,114.468643,22.775112,ChIJ29QJIVZmBDQRVaIOzOKx5lQ,B0FFF2HTQC,B0FFF2HTQC,gaode
302,惠州博罗现代医院,广东省,惠州市,博罗县,博义路90号(汽车西站往广州方向600米),0752-6226666;0752-6282120;15220700555,114.27415,23.171463,ChIJY9PVeqWbBDQRXPGoMrjGUG8,B02F0028KB,B02F0028KB,gaode
303,惠州东江泌尿专科医院,广东省,惠州市,惠城区,麦科特大道40号,0752-2282166;0752-2225888;4006009237,114.411461,23.075236,ChIJzWivYhOOBDQRABPFovquyHw,B02F00R9RS,B02F00R9RS,gaode
304,惠州仁德妇科医院,广东省,惠州市,惠城区,麦地路20号(天悦大酒店往汽车总站方向200米),0752-2370018;0752-2212222,114.402995,23.074917,ChIJG2kBhD-OBDQReQa9r0474qU,B02F003TAL,B02F003TAL,gaode
305,惠州伊丽莎白妇产医院,广东省,惠州市,惠城区,麦地东一路5号,0752-2762222,114.409371,23.064968,ChIJ-65G-WiOBDQRCp8SbV1PguA,B0FFF9LROC,B0FFF9LROC,gaode
306,吉安市第二人民医院,江西省,吉安市,吉州区,大巷口62号(距城南车站500米),0796-8313395;0796-8331387,114.983703,27.097131,ChIJXSxVCJMBIzQRak3_hXbUuWM,B031C005J0,B031C005J0,gaode
307,吉林省总队医院,吉林省,长春市,宽城区,农安南街766号,0431-82638825;0431-82628222;13578790133,125.296953,43.936794,ChIJPwaxUQJhOF4R-uf6_z9p69c,B01AF14RHX,B01AF14RHX,gaode
308,济南106医院,山东省,济南市,槐荫区,经十西路28722号,0531-69922232;0531-87296666,116.913388,36.650401,ChIJO_bjFmoOwjURGF5uugdA_Ok,B02130X3O1,B02130X3O1,gaode
309,济南艾玛妇产医院,山东省,济南市,历下区,窖头路1号,0531-82313333;0531-82313337,117.076959,36.655111,ChIJ_xh-AfoDwjURUGYfuC4hLPo,B0FFFQ7FII,B0FFFQ7FII,gaode
310,济南白癜风医院,山东省,济南市,天桥区,堤口路143号,0531-88753333;0531-55702177;4006913999,116.973501,36.67403,ChIJB6EotgoGwjURresuXtE8_sc,B02130UDY8,B02130UDY8,gaode
311,济南耳鼻喉眼科医院,山东省,济南市,市中区,英雄山路162号,0531-83178888,117.00501,36.618145,ChIJXSl0xUYFwjURrSFebFKKJe0,B0FFFPSPZ6,B0FFFPSPZ6,gaode
312,济南妇科医院,山东省,济南市,市中区,经十路21677号,0531-80969918;0531-80969999,116.992233,36.648964,ChIJN_jFMIIFwjURtOhhGuqturI,B0213052TJ,B0213052TJ,gaode
313,济南复元康复医院,山东省,济南市,历城区,祝舜路869号,0531-82621111;4000120170,117.088674,36.701133,ChIJZ75IOZ0GwjURyroqexFX2Jk,B02130XDWI,B02130XDWI,gaode
314,济南肛肠医院,山东省,济南市,市中区,英雄山路87,0531-82988881;0531-82988882;0531-82979999,117.000582,36.622952,ChIJUdtYRUIFwjUR3A37z2B1XYg,B021306R8U,B021306R8U,gaode
315,济南股骨头医院,山东省,济南市,市中区,段店南路124号,0531-87189799;0531-87901111;4000531781,116.934086,36.644029,ChIJeydTtksOwjURwLw37dTA7P0,B02130UCYA,B02130UCYA,gaode
316,济南骨科医院,山东省,济南市,市中区,英雄山路36-1号,0531-67966666;4000107799,116.997817,36.635708,ChIJD8Tq_m8FwjUR_Ewf3vKluuE,B021307X9Y,B021307X9Y,gaode
317,济南海峡美容整形医院,山东省,济南市,历城区,二环东路2828号(省图书馆北邻),0531-58710866;0531-58819999,117.074009,36.682997,ChIJPZS2HrQGwjURASJ7EiAg4_c,B0FFFEOI2M,B0FFFEOI2M,gaode
318,济南和谐妇科医院,山东省,济南市,历下区,黑虎泉北路61号(老东门附近),0531-66660197;0531-66660198,117.035765,36.672448,ChIJT7R8eCwEwjURjGf1Q7eOVK4,B02130W371,B02130W371,gaode
319,济南华夏医院,山东省,济南市,天桥区,北园大街598-1号(长途汽车总站东侧),0531-85922666;0531-85922338,116.999617,36.683782,ChIJIYWljuIFwjUR-AG6R-l39z8,B021305GE2,B021305GE2,gaode
320,济南九龙泌尿专科医院,山东省,济南市,天桥区,北园大街349号,0531-88982288;0531-66722222,117.032489,36.686227,ChIJ3af_NJIGwjURLeONdinoJGc,B021307UUI,B021307UUI,gaode
321,济南军区总医院,山东省,济南市,天桥区,师范路25号,0531-68812090;0531-51688195,116.982424,36.697026,ChIJ-we5TKkIwjUR9SEiiIOFDeY,B02130U2JB,B02130U2JB,gaode
322,济南坤如玛丽医院,山东省,济南市,天桥区,济南市天桥区少年路7号,,117.013301,36.672827,ChIJPaE_v9wFwjURpuWem3JnlS0,,ChIJPaE_v9wFwjURpuWem3JnlS0,google
323,济南六一儿童医院,山东省,济南市,历城区,二环东路3399-1号,0531-88786161,117.072832,36.676943,ChIJib5kBK4GwjUR2tr1A3MiHMI,B0FFFENODR,B0FFFENODR,gaode
324,济南美莱整形美容医院,山东省,济南市,历下区,文化东路76号(省杂技团西50米路南)省杂技团斜对面,0531-66598555;0531-66599555,117.048806,36.654653,ChIJua3ExTgEwjURGAGSJA-5BPg,B021307ALW,B021307ALW,gaode
325,济南美容整形医院,山东省,济南市,历下区,南门大街2号(泉城广场东临、泉城大酒店1层),0531-86078177;0531-86120677,117.027752,36.661098,ChIJNY_NycsFwjURvjaIlsluQzE,B021301E48,B021301E48,gaode
326,济南青华医院,山东省,济南市,市中区,英雄山路10-4号,0531-83189999;4006400989,116.997603,36.643467,ChIJDbcjg3cFwjURUVPIrTvySGY,B021306TIW,B021306TIW,gaode
327,济南仁品耳鼻喉专科医院,山东省,济南市,历城区,北园大街204号,4000282191,117.052179,36.692494,ChIJPSx-MusGwjURxAOpMWKv6bU,B02130U0F4,B02130U0F4,gaode
328,济南乳腺病医院,山东省,济南市,天桥区,少年路7号,0531-66677777;0531-67883376;18660816062,117.01328,36.672849,ChIJC76bF9sFwjURryD56UIVG2Q,B021307B6W,B021307B6W,gaode
329,济南神康医院,山东省,济南市,历城区,工业南路41号,0531-88190909,117.15348,36.697636,ChIJfaHiYjcAwjURF9ToheNCDn8,B021307BXD,B021307BXD,gaode
330,济南肾病医院,山东省,济南市,槐荫区,小清河北路西首新沙路1号,0531-55691111;0531-55691122;4000531222,116.946246,36.694273,ChIJg306vj8GwjURBF_ejWwT_50,B02130VTPP,B02130VTPP,gaode
331,济南圣玛丽亚妇产医院,山东省,济南市,市中区,二环南路1701号,0531-58696666,117.012661,36.597857,ChIJWQ-cxssawjUR9Loh3BO3f38,B0FFF3U2BX,B0FFF3U2BX,gaode
332,济南胃肠病医院,山东省,济南市,天桥区,北园大街328-1号,0531-66676999;0531-85897936,117.033561,36.685768,ChIJA0My9HkGwjURoLuoUupYASs,B02130YSO6,B02130YSO6,gaode
333,济南五洲医院,山东省,济南市,天桥区,无影山路21-2号,0531-85861199;0531-85909019;4000119095,116.976694,36.690327,ChIJD8WWKVMPwjURpKYX9aWRj_A,B021307WET,B021307WET,gaode
334,济南西京白癜风医院,山东省,济南市,历下区,趵突泉北路6号(五龙潭公园东门对面),0531-87989999;4001508766,117.016605,36.66645,ChIJE_3jJsQFwjURHM1y5z2tcPQ,B02130VQ98,B02130VQ98,gaode
335,济南现代皮肤病医院,山东省,济南市,历下区,健康路11号,0531-58816666;0531-86985688;4006123696,117.046101,36.64808,ChIJy77az0UEwjURbN3vZlVM55k,B021307EZ7,B021307EZ7,gaode
336,济南哮喘病医院,山东省,济南市,市中区,英雄山路412号(二环南路口东北侧),0531-66621115;0531-66621111;4006053105,117.002619,36.598531,ChIJIxYfTbEawjUR4aPnuMMS0Xw,B02130U19C,B02130U19C,gaode
337,济南协和肝病医院,山东省,济南市,天桥区,济泺路112-1号,0531-89006006;0531-85811138,116.994648,36.691879,ChIJh19VyQUGwjUR4TtKnXht4MA,B021307XW2,B021307XW2,gaode
338,济南血液病医院,山东省,济南市,历城区,祝舜路969号(上海花园北门对过),0531-86953333;4006780120,117.088413,36.70098,ChIJ79zt-CgBwjURJNmh6dsfstU,B0FFFEOR70,B0FFFEOR70,gaode
339,济南阳光女子医院,山东省,济南市,历下区,泺源大街168号,0531-86900055;0531-86900066;0531-86928282,117.016941,36.659355,ChIJibPt8bgFwjUR_UDvRcEY1Lw,B02130W0GK,B02130W0GK,gaode
340,济南银屑病医院,山东省,济南市,历城区,工业北路223-1号,0531-88012345;0531-68817120,117.083166,36.711763,ChIJ5aAettMAwjUR720-mAwG4g0,B02130VZVE,B02130VZVE,gaode
341,济南真爱妇科医院,山东省,济南市,市中区,大纬二路59号,0531-86266966,116.997558,36.657353,ChIJWf5rJZAFwjURO54xmHUnP_c,B021307SS8,B021307SS8,gaode
342,济南中德骨科医院,山东省,济南市,天桥区,济齐路22号,0531-85555120;0531-68690000,116.956786,36.678137,ChIJMcZDjj4PwjURIwRh1wb89DA,B021307VRE,B021307VRE,gaode
343,济南中山医院,山东省,济南市,历下区,燕子山路10-1号,0531-85922222,117.065018,36.66202,ChIJEznGBRsEwjURnTY1lRNyF6Y,B02130WENQ,B02130WENQ,gaode
344,济南中研皮肤病医院,山东省,济南市,槐荫区,经六路904号(槐荫区法院旁),0531-62337888;0531-55625813;15165002102,116.932549,36.657076,ChIJ6cBUGVQOwjURdLlios7UNSU,B0FFF5STE1,B0FFF5STE1,gaode
345,济南中医不孕不育医院,山东省,济南市,槐荫区,经六路延长线段北东路21号,0531-66779999;0531-81612602;4006566120,116.939478,36.656937,ChIJTe-jNaoPwjURQ8AvLAGP5c4,B021307Y7Y,B021307Y7Y,gaode
346,济南中医风湿病医院,山东省,济南市,天桥区,明湖西路111号,0531-55589999;4008008881,117.014391,36.676838,ChIJl2D9R9wFwjURjvWJD3jSMeQ,B02130VZ26,B02130VZ26,gaode
347,济南中医肝病医院,山东省,济南市,天桥区,无影山中路101号(天桥区法院对面),0531-88252222;0531-89829999,116.967897,36.683709,ChIJ6cqoT08PwjUR9K6I2S2c2qY,B021307X7K,B021307X7K,gaode
348,济南中医精神专科医院,山东省,济南市,历城区,济南二环东路3879号,0531-82955376;0531-82955375,117.072786,36.67245,ChIJtRJMqq4GwjURqyiFST0OftU,B0FFGMNTGZ,B0FFGMNTGZ,gaode
349,济南中医静脉曲张医院,山东省,济南市,历下区,工业南路93号,0531-86972999;0531-88193101;4000900120,117.086576,36.674801,ChIJG5QNPU4BwjURi01sf68eynA,B0FFF0EM8X,B0FFF0EM8X,gaode
350,济宁博仕医院,山东省,济宁市,任城区,建设北路(汽车北站北邻),0537-3929866;0537-3163120,116.596085,35.42978,ChIJyZoWTrt6xDURjhbLC-gHwlc,B0FFF70J7M,B0FFF70J7M,gaode
351,嘉兴博爱门诊部,浙江省,嘉兴市,南湖区,中山东路265号(近汽车西站斜对面),0573-82056999;4008871120,120.734311,30.759909,ChIJ_QImY0IlszURwwp7httmnKM,B0FFFD8LJB,B0FFFD8LJB,gaode
352,嘉兴海宁博爱医院,浙江省,嘉兴市,南湖区,中山东路1291号,0573-82056999;4008871120,120.734231,30.75989,ChIJNaf_PvvNTDQRHXscLkL9m1s,B023D02D80,B023D02D80,gaode
353,嘉兴曙光中西医结合医院,浙江省,嘉兴市,南湖区,中环南路与纺工路交叉口,0573-82535541;0573-82535566;0573-82535501,120.771925,30.737882,ChIJT6SLMYglszURNzTVuk679Mk,B023D01FAK,B023D01FAK,gaode
354,江门玛丽妇科医院,广东省,江门市,蓬江区,江门市蓬江区迎宾大道西,+86 750 323 3333,113.06899,22.591851,ChIJHTBWI8s8AjQRp2ic3Z508-c,,ChIJHTBWI8s8AjQRp2ic3Z508-c,google
355,江门市福康门诊部,广东省,江门市,蓬江区,建设路49号江门市老汽车总站往广州方向500米,0750-3270999;0750-3276181,113.081662,22.588535,ChIJGaMRJk0jAjQRLV6HMVqrluM,B02EE01RS5,B02EE01RS5,gaode
356,江苏海安华山医院,江苏省,南通市,海安县,"宁海南路28号(七战七捷纪念馆向北288米,新文峰向南58米)",0513-88916633,120.470353,32.537628,ChIJQ4qsgM8jsTURZPNVQuqGHIU,B0201037F6,B0201037F6,gaode
357,江苏省宜兴市十里牌医院,江苏省,无锡市,宜兴市,阳泉西路156号,0510-87229852;0510-87932074,119.824066,31.37905,ChIJSfqXg42MtDURDcEKTU3eSNQ,B01FE030RU,B01FE030RU,gaode
358,江苏施尔美整形美容医院,江苏省,南京市,秦淮区,太平南路389号凤凰和睿大厦101-201-301室,025-83533399;4006900188,118.791145,32.029289,ChIJoeWgZ_qMtTURO-ZdpBygp4o,B0FFG8WD7Q,B0FFG8WD7Q,gaode
359,江苏太仓新安康复医院,江苏省,苏州市,太仓市,陆渡镇郑和中路179号,0512-53453333,121.171018,31.472498,ChIJ9R4ES7M4sjURATeKsLJPbow,B020007ZPX,B020007ZPX,gaode
360,江苏泰州红房子母婴护理中心,江苏省,泰州市,姜堰区,嘉中名苑曲江路63号(人民医院对面),0523-88980518;17705268280,120.156364,32.506462,,B0FFFPKAOF,B0FFFPKAOF,gaode
361,江西省南昌军区医院,江西省,南昌市,东湖区,爱国路269号,0791-86821166,115.894911,28.693716,ChIJiTHn8qi5OjQRTdrHRVbXfSw,B03170TYAX,B03170TYAX,gaode
362,江西武警总队医院,江西省,南昌市,青云谱区,迎宾北大道808号,4000739120;0791-86279988,115.90642,28.616818,ChIJY9yhdu3GOjQREfgK9gxwzQg,B03170S131,B03170S131,gaode
363,江西新视界眼科医院,江西省,南昌市,西湖区,永叔路15号信达大厦,0791-88661188;0791-86861267;4000651818,115.903129,28.667484,ChIJ6V5XUKq5OjQRxKcelOcR6vQ,B03170SZQV,B03170SZQV,gaode
364,江阴东方女子医院,江苏省,无锡市,江阴市,绮山路88号,,120.286189,31.897064,ChIJdVgDhFL6szURm_nf0HUYCbg,B01FE0IGD9,B01FE0IGD9,gaode
365,江阴九龙医院,江苏省,无锡市,江阴市,人民东路629号,0510-86276666;4000913120,120.293947,31.898071,ChIJgf6gJav7szURPZ9Tsm3y3lo,B01FE0JUOL,B01FE0JUOL,gaode
366,焦作东大肛肠医院,河南省,焦作市,山阳区,建设中路70号(市博物馆西邻),0391-3997212;18348216979,113.249283,35.237651,ChIJ1R7rw9I22DUR2B--AvgxBTM,B018700UIM,B018700UIM,gaode
367,解放军第105医院,安徽省,合肥市,蜀山区,长江西路424号,0551-65966510,117.247517,31.853629,ChIJmbu98V5hyzUR4FCDf9IztOE,B022715XPG,B022715XPG,gaode
368,解放军第107医院,山东省,烟台市,芝罘区,只楚南路7号,0535-2933778,121.314146,37.530803,ChIJjX2BkENhkDURyxgV17z7pZ0,B02170RCID,B02170RCID,gaode
369,解放军第12医院,新疆维吾尔自治区,喀什地区,疏勒县,疏勒镇阔纳巴扎路13号,0998-6523456,76.068007,39.411552,,B03E60NGZN,B03E60NGZN,gaode
370,解放军第154医院,河南省,信阳市,浉河区,南湖路104号,0376-6332201,114.044374,32.131701,ChIJBzlc56is1DURwwXrIIWrb1o,B01780QVSY,B01780QVSY,gaode
371,解放军第155医院,河南省,开封市,禹王台区,医院前街3号中国人民解放军第一五五中心医院内,,114.343729,34.780253,ChIJ2c354QwI2jUR0uJCrM019W8,B0FFGEM67Z,B0FFGEM67Z,gaode
372,解放军第159医院,河南省,驻马店市,驿城区,风光路南段1号,0396-2957010;0396-2957011;0396-2957405,114.039074,32.955821,ChIJrdBDQxh61DURk21MqJ6mnbo,B018C0NQXW,B018C0NQXW,gaode
373,解放军第161医院,湖北省,武汉市,江岸区,黄浦大街68号,027-82906666;027-50169114,114.308818,30.614646,ChIJYaCEmcmoLjQRuZRWHgxNFVA,B001B16SHS,B001B16SHS,gaode
374,解放军第163医院,湖南省,长沙市,开福区,洪山桥1号,,113.016472,28.244851,ChIJ_-cA4xY2JzQRUQKj6A4ZRpE,B02DB0UDSO,B02DB0UDSO,gaode
375,解放军第169医院,湖南省,衡阳市,珠晖区,东风南路369号,0734-8466161;0734-8198169;0734-8483213,112.665183,26.871186,ChIJhWSLsSsHIDQRy1S094P1NKQ,B02DE0PWJ6,B02DE0PWJ6,gaode
376,解放军第184医院,江西省,鹰潭市,月湖区,湖东路4号,0701-6699184,117.054067,28.244475,,B02BD0M5XA,B02BD0M5XA,gaode
377,解放军第222医院,吉林省,吉林市,船营区,越山路340号,0432-62125222;0432-66961000,126.530994,43.856629,ChIJ-aJlxGQDSF4R7zGozv1sx5A,B01B00R9RO,B01B00R9RO,gaode
378,解放军第224医院,黑龙江省,佳木斯市,前进区,中山街437号,0454-5667778;0454-8780320;4006587120,130.376542,46.794693,,B01C60045C,B01C60045C,gaode
379,解放军第251医院,河北省,张家口市,桥东区,建国路13号,0313-8785000;0313-8785770;0313-8785012,114.899425,40.806796,ChIJC4Gxws3M-zURjZC5H_RCctI,B01390PAPI,B01390PAPI,gaode
380,解放军第253医院,内蒙古自治区,呼和浩特市,新城区,爱民路111号,0471-6514755,111.675416,40.843171,ChIJjX3EnKVIBjYRs7Rr9_couag,B01D70QJ5Q,B01D70QJ5Q,gaode
381,解放军第254医院,天津市,天津市,河北区,黄纬路60号,022-84683038;022-84683114,117.191445,39.162287,ChIJrSd-oQ7-7TURskKljzQAGlQ,B001614SST,B001614SST,gaode
382,解放军第263医院,北京市,北京市,通州区,永顺南街141号(近通州八里桥批发市场),010-66856510;010-52102063,116.647178,39.915133,ChIJG6g8F3um8TUR0I15TSruXC8,B000A8VXS7,B000A8VXS7,gaode
383,解放军第264医院,山西省,太原市,迎泽区,桥东街30号,0351-4926111;0351-4926026;0351-4988052,112.578222,37.856339,ChIJ84dJoKapCjYRCFhjrHpI9mk,B015F14SV6,B015F14SV6,gaode
384,解放军第273医院,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,铁门关路9号,0996-2331116,86.16389,41.780779,,B0FFF2GU3J,B0FFF2GU3J,gaode
